Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;08/11/2006;08;11;2006;5352882;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704107
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;08/11/2006;08;11;2006;5366935;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1762984
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;14/11/2006;14;11;2006;5353018;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1708475
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-0.0365534755;-0.0365534755;49.3899592617;49.3899592617;1;15/11/2006;15;11;2006;5352877;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704037
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;29/11/2006;29;11;2006;5352873;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704030
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;20/12/2006;20;12;2006;5352868;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1703885
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;04/07/2007;04;07;2007;5359737;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1730098
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;10/07/2007;10;07;2007;5360841;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1737518
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;17/07/2007;17;07;2007;5360843;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1737535
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;24/07/2007;24;07;2007;5361021;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1739351
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;28/07/2007;28;07;2007;5361486;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1740679
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;07/08/2007;07;08;2007;5361974;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1743133
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;14/08/2007;14;08;2007;5361976;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1743127
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;22/08/2007;22;08;2007;5362670;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1745753
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3940796823;-3.3940796823;49.7650461116;49.7650461116;1;05/09/2007;05;09;2007;5363385;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1749179
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;02/10/2007;02;10;2007;5367012;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1763175
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;22/10/2007;22;10;2007;5367973;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1767993
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;20/11/2007;20;11;2007;5373198;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1773201
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;04/12/2007;04;12;2007;5374450;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1777697
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;17/12/2007;17;12;2007;5375226;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1780169
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;17/07/2008;17;07;2008;5384839;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1822076
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;27/08/2008;27;08;2008;5386615;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1824782
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;08/09/2008;08;09;2008;5387255;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1828261
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;29/09/2008;29;09;2008;60002403;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;60003568
Zones marines;092;1;092 - Hors zone - Manche Atlantique;092-P-001;Nord ouest Guernesey;-3.3333340634;-3.3333340634;49.7833340084;49.7833340084;0;22/07/2010;22;07;2010;60157867;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;315.0;;µg.kg-1;Microgramme par kilogramme;;61737312
Zones marines;092;2;092 - Hors zone - Manche Atlantique;092-P-002;Roscoff;-4.6666953191;-4.6666953191;49.7166925135;49.7166925135;0;15/08/2006;15;08;2006;5352907;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704633
Zones marines;092;2;092 - Hors zone - Manche Atlantique;092-P-002;Roscoff;-4.6666953191;-4.6666953191;49.7166925135;49.7166925135;0;15/08/2006;15;08;2006;5352909;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704704
Zones marines;092;2;092 - Hors zone - Manche Atlantique;092-P-002;Roscoff;-4.7013801066;-4.7013801066;47.7156445227;47.7156445227;1;28/08/2006;28;08;2006;5352904;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704621
Zones marines;092;2;092 - Hors zone - Manche Atlantique;092-P-002;Roscoff;-4.6666953191;-4.6666953191;49.7166925135;49.7166925135;0;11/09/2006;11;09;2006;5352899;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704419
Zones marines;092;2;092 - Hors zone - Manche Atlantique;092-P-002;Roscoff;-4.6666953191;-4.6666953191;49.7166925135;49.7166925135;0;26/09/2006;26;09;2006;5352891;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704201
Zones marines;092;2;092 - Hors zone - Manche Atlantique;092-P-002;Roscoff;-4.6666953191;-4.6666953191;49.7166925135;49.7166925135;0;10/10/2006;10;10;2006;5352889;Aequipecten opercularis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;332.50;;µg.kg-1;Microgramme par kilogramme;;1704130
Zones marines;092;5;092 - Hors zone - Manche Atlantique;092-S-005;Nord_Ouest Cotentin;-4.00000000000847;-1.89999999999986;49.7251635115646;50.4000000000201;0;12/09/2019;12;09;2019;60901061;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71051874
Zones marines;095;1;095 - Littoral de l'embouchure du Tech au Grau d'Agde;095-P-001;Filières de Gruissan;3.1345334178;3.1345334178;43.0981257299;43.0981257299;0;12/03/1999;12;03;1999;5194278;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1142315
Zones marines;095;5;095 - Littoral de l'embouchure du Tech au Grau d'Agde;095-P-005;Etang des Capellans;3.0385405105;3.0385405105;42.6087813182;42.6087813182;0;14/05/2012;14;05;2012;60302881;Ruditapes decussatus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63857889
Zones marines;095;5;095 - Littoral de l'embouchure du Tech au Grau d'Agde;095-P-005;Etang des Capellans;3.0385405105;3.0385405105;42.6087813182;42.6087813182;0;21/05/2012;21;05;2012;60302885;Ruditapes decussatus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;441;;µg.kg-1;Microgramme par kilogramme;;63857894
Zones marines;095;5;095 - Littoral de l'embouchure du Tech au Grau d'Agde;095-P-005;Etang des Capellans;3.0385405105;3.0385405105;42.6087813182;42.6087813182;0;29/05/2012;29;05;2012;60302687;Ruditapes decussatus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63857926
Zones marines;095;89;095 - Littoral de l'embouchure du Tech au Grau d'Agde;095-P-089;Etang d'Ayguades - Ciné;3.1376861731;3.1376861731;43.1327114871;43.1327114871;0;17/08/2015;17;08;2015;60581362;Ruditapes decussatus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;65724807
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;18/05/1995;18;05;1995;5020034;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;918807
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;01/12/1998;01;12;1998;5202285;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1163398
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;01/12/1998;01;12;1998;5202286;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1163400
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;19/01/1999;19;01;1999;5193881;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;400;;µg.kg-1;Microgramme par kilogramme;;1141398
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;25/01/1999;25;01;1999;5193963;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;430;;µg.kg-1;Microgramme par kilogramme;;1141537
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;09/02/1999;09;02;1999;5194027;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;440;;µg.kg-1;Microgramme par kilogramme;;1141706
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;16/02/1999;16;02;1999;5194030;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1141718
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;24/02/1999;24;02;1999;5194176;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1142048
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;24/03/1999;24;03;1999;5194375;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1142645
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;25/05/1999;25;05;1999;5194480;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1142948
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;31/05/1999;31;05;1999;5194493;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1142980
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;07/06/1999;07;06;1999;5194672;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1143408
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;06/11/2000;06;11;2000;5226258;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1233145
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;20/11/2000;20;11;2000;5226283;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1233229
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;02/04/2007;02;04;2007;5356396;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;490;;µg.kg-1;Microgramme par kilogramme;;1716800
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;10/04/2007;10;04;2007;5356426;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;610;;µg.kg-1;Microgramme par kilogramme;;1716918
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;10/04/2007;10;04;2007;5356427;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;330;;µg.kg-1;Microgramme par kilogramme;;1716923
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;16/04/2007;16;04;2007;5356423;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;830;;µg.kg-1;Microgramme par kilogramme;;1716896
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;16/04/2007;16;04;2007;5356424;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;330;;µg.kg-1;Microgramme par kilogramme;;1716903
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;23/04/2007;23;04;2007;5356992;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;390;;µg.kg-1;Microgramme par kilogramme;;1718270
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;23/04/2007;23;04;2007;5356993;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;330;;µg.kg-1;Microgramme par kilogramme;;1718276
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;23/04/2007;23;04;2007;5356994;Ruditapes decussatus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;330;;µg.kg-1;Microgramme par kilogramme;;1718278
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;02/05/2007;02;05;2007;5357195;Mytilus galloprovincialis;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;330;;µg.kg-1;Microgramme par kilogramme;;1718827
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;02/05/2007;02;05;2007;5357196;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;330;;µg.kg-1;Microgramme par kilogramme;;1718833
Zones marines;097;2;097 - Etang de Salses-Leucate;097-P-002;Parc Leucate 2;3.0143685963;3.0143685963;42.8727865115;42.8727865115;0;02/05/2007;02;05;2007;5357197;Ruditapes decussatus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;330;;µg.kg-1;Microgramme par kilogramme;;1718835
